X,Y,streetcrime,offense_code_group,domestic,type,offense_description,district,nonviolent,source,updated,timestamp,ucr_part,reporting_area,month,occurred_on_date,year,street,offense_code,incident_number,day_of_week,desc,shooting
-71.12043423,42.29220756,0,Investigate Person,0,03115,INVESTIGATE PERSON,E5,1,Boston,1478815201386,1478653620000,Part Three,664,11,2016/11/09 01:07:00,2016,ARCHDALE RD,03115,I162091721,Wednesday,INVESTIGATE PERSON,
-71.12043423,42.29220756,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,E5,1,Boston,1480284001245,1480157700000,Part Three,941,11,2016/11/26 10:55:00,2016,ARCHDALE RD,03006,I162096579,Saturday,SICK/INJURED/MEDICAL - PERSON,
-71.09368461,42.27478462,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B3,1,Boston,1473199200855,1473066300000,Part Three,469,9,2016/09/05 09:05:00,2016,BLUE HILL AVE,03301,I162072325,Monday,VERBAL DISPUTE,
-71.09368461,42.27478462,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B3,1,Boston,1473804001798,1473696300000,Part Three,469,9,2016/09/12 16:05:00,2016,BLUE HILL AVE,03006,I162074430,Monday,SICK/INJURED/MEDICAL - PERSON,
-71.09368461,42.27478462,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,1,Boston,1480111201241,1480017872000,Part One,469,11,2016/11/24 20:04:32,2016,BLUE HILL AVE,00614,I162096175,Thursday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.06834156,42.28028554,1,Firearm Violations,0,01503,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",C11,1,Boston,1480370401320,1480259160000,Part Two,403,11,2016/11/27 15:06:00,2016,ALICIA RD,01503,I162096868,Sunday,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",
-71.08423015,42.34935318,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,1,Boston,1472335200818,1472195400000,Part One,141,8,2016/08/26 07:10:00,2016,GLOUCESTER ST,00614,I162069230,Friday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.08423015,42.34935318,0,Investigate Person,0,03115,INVESTIGATE PERSON,D4,1,Boston,1472853601276,1472748420000,Part Three,137,9,2016/09/01 16:47:00,2016,GLOUCESTER ST,03115,I162071285,Thursday,INVESTIGATE PERSON,
-71.1038181,42.34635344,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,D4,1,Boston,1473458401300,1473295920000,Part Three,629,9,2016/09/08 00:52:00,2016,ABERDEEN ST,03006,I162073078,Thursday,SICK/INJURED/MEDICAL - PERSON,
-71.05763524,42.29049635,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,C11,1,Boston,1473544801416,1473387000000,Part Three,366,9,2016/09/09 02:10:00,2016,MALLET ST,03114,I162073375,Friday,INVESTIGATE PROPERTY,
-71.05435602,42.32779674,1,Drug Violation,0,01830,DRUGS - SICK ASSIST - HEROIN,C6,1,Boston,1476914401243,1476808200000,Part Two,914,10,2016/10/18 16:30:00,2016,GENERAL LAWRENCE J LOGAN,01830,I162085417,Tuesday,DRUGS - SICK ASSIST - HEROIN,
-71.05435602,42.32779674,0,Other,0,02647,THREATS TO DO BODILY HARM,C6,0,Boston,1477778401541,1477653120000,Part Two,914,10,2016/10/28 11:12:00,2016,GENERAL LAWRENCE J LOGAN,02647,I162088269,Friday,THREATS TO DO BODILY HARM,
-71.05435602,42.32779674,0,Disorderly Conduct,0,02407,ANNOYING AND ACCOSTING,C6,0,Boston,1480111201237,1479948480000,Part Two,914,11,2016/11/24 00:48:00,2016,GENERAL LAWRENCE J LOGAN,02407,I162096057,Thursday,ANNOYING AND ACCOSTING,
-71.06168833,42.28560634,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,C11,1,Boston,1477346401876,1477204380000,Part Three,394,10,2016/10/23 06:33:00,2016,CARRUTH ST,03114,I162086787,Sunday,INVESTIGATE PROPERTY,
-71.09344053,42.27470119,0,Investigate Person,0,03115,INVESTIGATE PERSON,B3,1,Boston,1472149566244,1471900620000,Part Three,427,8,2016/08/22 21:17:00,2016,BLUE HILL AVE,03115,I162068224,Monday,INVESTIGATE PERSON,
-71.09344053,42.27470119,0,Violations,0,02905,VAL - OPERATING WITHOUT LICENSE,B3,1,Boston,1472680801198,1472516340000,Part Two,427,8,2016/08/30 00:19:00,2016,BLUE HILL AVE,02905,I162070400,Tuesday,VAL - OPERATING WITHOUT LICENSE,
-71.09344053,42.27470119,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B3,1,Boston,1473631201425,1473538740000,Part Two,427,9,2016/09/10 20:19:00,2016,BLUE HILL AVE,00802,I162073909,Saturday,ASSAULT SIMPLE - BATTERY,
-71.09344053,42.27470119,1,Residential Burglary,0,00522,BURGLARY - RESIDENTIAL - NO FORCE,B3,1,Boston,1473804001803,1473698580000,Part One,427,9,2016/09/12 16:43:00,2016,BLUE HILL AVE,00522,I162074459,Monday,BURGLARY - RESIDENTIAL - NO FORCE,
-71.09344053,42.27470119,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B3,1,Boston,1477432800717,1477299240000,Part Two,427,10,2016/10/24 08:54:00,2016,BLUE HILL AVE,00802,I162087047,Monday,ASSAULT SIMPLE - BATTERY,
-71.09344053,42.27470119,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B3,1,Boston,1478642401197,1478543820000,Part Three,427,11,2016/11/07 18:37:00,2016,BLUE HILL AVE,03301,I162091375,Monday,VERBAL DISPUTE,
-71.09344053,42.27470119,0,Missing Person Located,0,03503,MISSING PERSON - NOT REPORTED - LOCATED,B3,1,Boston,1480629600741,1480532880000,Part Three,427,11,2016/11/30 19:08:00,2016,BLUE HILL AVE,03503,I162097813,Wednesday,MISSING PERSON - NOT REPORTED - LOCATED,
-71.09344053,42.27470119,1,Auto Theft,0,00727,AUTO THEFT - LEASED/RENTED VEHICLE,B3,1,Boston,1480888801893,1480782900000,Part One,427,12,2016/12/03 16:35:00,2016,BLUE HILL AVE,00727,I162098670,Saturday,AUTO THEFT - LEASED/RENTED VEHICLE,
-71.05559939,42.330253,0,Investigate Person,0,03115,INVESTIGATE PERSON,C6,1,Boston,1472508001049,1472362680000,Part Three,193,8,2016/08/28 05:38:00,2016,DORCHESTER ST,03115,I162069823,Sunday,INVESTIGATE PERSON,
-71.05559939,42.330253,0,Other,0,02647,THREATS TO DO BODILY HARM,C6,0,Boston,1474581601449,1474464900000,Part Two,193,9,2016/09/21 13:35:00,2016,DORCHESTER ST,02647,I162077285,Wednesday,THREATS TO DO BODILY HARM,
-71.05559939,42.330253,1,Residential Burglary,0,00522,BURGLARY - RESIDENTIAL - NO FORCE,C6,1,Boston,1474668001483,1474567560000,Part One,193,9,2016/09/22 18:06:00,2016,DORCHESTER ST,00522,I162077648,Thursday,BURGLARY - RESIDENTIAL - NO FORCE,
-71.05559939,42.330253,1,Larceny,0,00619,LARCENY ALL OTHERS,C6,1,Boston,1477346401875,1477248480000,Part One,193,10,2016/10/23 18:48:00,2016,DORCHESTER ST,00619,I162086941,Sunday,LARCENY ALL OTHERS,
-71.05644369,42.29227297,0,Restraining Order Violations,1,02006,VIOL. OF RESTRAINING ORDER W ARREST,C11,0,Boston,1478469600946,1478371140000,Part Two,367,11,2016/11/05 18:39:00,2016,AINSLEY ST,02006,I162090792,Saturday,VIOL. OF RESTRAINING ORDER W ARREST,
-71.1251185,42.3032717,0,Investigate Person,0,03115,INVESTIGATE PERSON,E13,1,Boston,1473544801413,1473429660000,Part Three,657,9,2016/09/09 14:01:00,2016,CENTRE ST,03115,I162073492,Friday,INVESTIGATE PERSON,
-71.08604529,42.34957795,0,Motor Vehicle Accident Response,0,03810,M/V ACCIDENT - INVOLVING �BICYCLE - INJURY,,1,Boston,1472767201404,1472632020000,Part Three,,8,2016/08/31 08:27:00,2016,,03810,I162070782,Wednesday,M/V ACCIDENT - INVOLVING �BICYCLE - INJURY,
-71.08189783,42.34909388,0,Towed,0,03410,TOWED MOTOR VEHICLE,D4,1,Boston,1473544801412,1473454140000,Part Three,138,9,2016/09/09 20:49:00,2016,FAIRFIELD ST,03410,I162073612,Friday,TOWED MOTOR VEHICLE,
-71.1047765,42.34598862,0,Verbal Disputes,0,03301,VERBAL DISPUTE,D4,1,Boston,1480284001246,1480167540000,Part Three,629,11,2016/11/26 13:39:00,2016,PARK DR,03301,I162096604,Saturday,VERBAL DISPUTE,
-71.05202639,42.30252186,0,Investigate Person,0,03115,INVESTIGATE PERSON,C11,1,Boston,1472149566245,1471872060000,Part Three,253,8,2016/08/22 13:21:00,2016,FREEPORT ST,03115,I162068050,Monday,INVESTIGATE PERSON,
-71.08595136,42.27438676,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,1,Boston,1474581601442,1474437600000,Part Three,423,9,2016/09/21 06:00:00,2016,GLADESIDE AVE,03831,I162077359,Wednesday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.08595136,42.27438676,0,Motor Vehicle Accident Response,0,03801,M/V ACCIDENT - OTHER,B3,1,Boston,1480111201239,1479993060000,Part Three,423,11,2016/11/24 13:11:00,2016,GLADESIDE AVE,03801,I162096124,Thursday,M/V ACCIDENT - OTHER,
-71.07309286,42.34641056,1,Simple Assault,0,00801,ASSAULT - SIMPLE,,1,Boston,1473890400594,1473732300000,Part Two,,9,2016/09/13 02:05:00,2016,,00801,I162074828,Tuesday,ASSAULT - SIMPLE,
-71.08130134,42.34901954,1,Larceny,0,00612,LARCENY PURSE SNATCH - NO FORCE,D4,1,Boston,1472940001291,1472848500000,Part One,138,9,2016/09/02 20:35:00,2016,BOYLSTON ST,00612,I162071644,Friday,LARCENY PURSE SNATCH - NO FORCE,
-71.08130134,42.34901954,1,Larceny,0,00619,LARCENY ALL OTHERS,D4,1,Boston,1473631201419,1473525000000,Part One,138,9,2016/09/10 16:30:00,2016,BOYLSTON ST,00619,I162073876,Saturday,LARCENY ALL OTHERS,
-71.08130134,42.34901954,1,Larceny,0,00617,LARCENY THEFT FROM BUILDING,D4,1,Boston,1474581601453,1474494960000,Part One,138,9,2016/09/21 21:56:00,2016,BOYLSTON ST,00617,I162077414,Wednesday,LARCENY THEFT FROM BUILDING,
-71.08130134,42.34901954,1,Larceny,0,00619,LARCENY ALL OTHERS,D4,1,Boston,1476741601093,1476619860000,Part One,138,10,2016/10/16 12:11:00,2016,BOYLSTON ST,00619,I162084753,Sunday,LARCENY ALL OTHERS,
-71.08130134,42.34901954,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,D4,1,Boston,1477173601718,1477063980000,Part Three,143,10,2016/10/21 15:33:00,2016,BOYLSTON ST,03114,I162086301,Friday,INVESTIGATE PROPERTY,
-71.08130134,42.34901954,0,Fraud,0,01102,FRAUD - FALSE PRETENSE / SCHEME,D4,1,Boston,1477519214354,1477395180000,Part Two,143,10,2016/10/25 11:33:00,2016,BOYLSTON ST,01102,I162087435,Tuesday,FRAUD - FALSE PRETENSE / SCHEME,
-71.08130134,42.34901954,0,Property Found,0,03207,PROPERTY - FOUND,D4,1,Boston,1478901601390,1478777760000,Part Three,138,11,2016/11/10 11:36:00,2016,BOYLSTON ST,03207,I162092091,Thursday,PROPERTY - FOUND,
-71.07620742,42.34767067,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,D4,1,Boston,1472149593609,1472035620000,Part Three,149,8,2016/08/24 10:47:00,2016,DARTMOUTH ST,03006,I162068691,Wednesday,SICK/INJURED/MEDICAL - PERSON,
-71.07620742,42.34767067,0,Other,0,02657,VIOLATION - CITY ORDINANCE,D4,0,Boston,1472594401010,1472506620000,Part Two,149,8,2016/08/29 21:37:00,2016,DARTMOUTH ST,02657,I162070364,Monday,VIOLATION - CITY ORDINANCE,
-71.07620742,42.34767067,0,Violations,0,02907,VAL - OPERATING AFTER REV/SUSP.,D4,1,Boston,1475877601369,1475721480000,Part Two,149,10,2016/10/06 02:38:00,2016,DARTMOUTH ST,02907,I162081705,Thursday,VAL - OPERATING AFTER REV/SUSP.,
-71.07620742,42.34767067,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,D4,1,Boston,1478383200907,1478279700000,Part Two,149,11,2016/11/04 17:15:00,2016,DARTMOUTH ST,00802,I162090496,Friday,ASSAULT SIMPLE - BATTERY,
-71.07620742,42.34767067,1,Larceny,0,00617,LARCENY THEFT FROM BUILDING,D4,1,Boston,1480456801475,1480343400000,Part One,149,11,2016/11/28 14:30:00,2016,DARTMOUTH ST,00617,I162097205,Monday,LARCENY THEFT FROM BUILDING,
-71.07606735,42.34762277,0,Other,0,02647,THREATS TO DO BODILY HARM,D4,0,Boston,1472940001292,1472841720000,Part Two,130,9,2016/09/02 18:42:00,2016,DARTMOUTH ST,02647,I162071622,Friday,THREATS TO DO BODILY HARM,
-71.07606735,42.34762277,1,Drug Violation,0,01845,DRUGS - POSS CLASS D,D4,1,Boston,1474149601080,1474063320000,Part Two,130,9,2016/09/16 22:02:00,2016,DARTMOUTH ST,01845,I162075832,Friday,DRUGS - POSS CLASS D,
-71.07606735,42.34762277,0,Fraud,0,01109,FRAUD - WIRE,D4,1,Boston,1477173601716,1477065360000,Part Two,149,10,2016/10/21 15:56:00,2016,DARTMOUTH ST,01109,I162086323,Friday,FRAUD - WIRE,
-71.07606735,42.34762277,0,Search Warrants,0,03130,SEARCH WARRANT,D4,1,Boston,1479333601210,1479223800000,Part Three,149,11,2016/11/15 15:30:00,2016,DARTMOUTH ST,03130,I162088393,Tuesday,SEARCH WARRANT,
-71.07606735,42.34762277,0,Fraud,0,01102,FRAUD - FALSE PRETENSE / SCHEME,D4,1,Boston,1477951201630,1477823100000,Part Two,149,10,2016/10/30 10:25:00,2016,DARTMOUTH ST,01102,I162088797,Sunday,FRAUD - FALSE PRETENSE / SCHEME,
-71.05616796,42.33145179,0,Towed,0,03410,TOWED MOTOR VEHICLE,C6,1,Boston,1474149601070,1474011360000,Part Three,194,9,2016/09/16 07:36:00,2016,WOODWARD ST,03410,I162075557,Friday,TOWED MOTOR VEHICLE,
-71.05616796,42.33145179,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,C6,1,Boston,1474581601447,1474451820000,Part Three,194,9,2016/09/21 09:57:00,2016,WOODWARD ST,03114,I162077198,Wednesday,INVESTIGATE PROPERTY,
-71.05616796,42.33145179,0,Towed,0,03410,TOWED MOTOR VEHICLE,C6,1,Boston,1478383200908,1478270160000,Part Three,194,11,2016/11/04 14:36:00,2016,WOODWARD ST,03410,I162090444,Friday,TOWED MOTOR VEHICLE,
-71.07011466,42.34495867,1,Larceny,0,00616,LARCENY THEFT OF BICYCLE,D4,1,Boston,1480284001247,1480170420000,Part One,152,11,2016/11/26 14:27:00,2016,TREMONT ST,00616,I162096675,Saturday,LARCENY THEFT OF BICYCLE,
-71.07011466,42.34495867,0,Motor Vehicle Accident Response,0,03803,M/V ACCIDENT - PERSONAL INJURY,D4,1,Boston,1480975201617,1480820160000,Part Three,152,12,2016/12/04 02:56:00,2016,TREMONT ST,03803,I162098791,Sunday,M/V ACCIDENT - PERSONAL INJURY,
-71.05412064,42.29641109,1,Larceny From Motor Vehicle,0,00615,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,1,Boston,1477778401541,1477616400000,Part One,354,10,2016/10/28 01:00:00,2016,MANLEY ST,00615,I162088201,Friday,LARCENY THEFT OF MV PARTS & ACCESSORIES,
-71.12076286,42.29239559,0,Investigate Person,0,03115,INVESTIGATE PERSON,E5,1,Boston,1474581601441,1474419480000,Part Three,941,9,2016/09/21 00:58:00,2016,ARCHDALE RD,03115,I162077122,Wednesday,INVESTIGATE PERSON,
-71.12152026,42.29369948,0,Ballistics,0,02662,BALLISTICS EVIDENCE/FOUND,E5,0,Boston,1478296800757,1478166360000,Part Two,564,11,2016/11/03 09:46:00,2016,COLGATE RD,02662,I162090037,Thursday,BALLISTICS EVIDENCE/FOUND,
-71.07431626,42.27700963,0,Other,0,02647,THREATS TO DO BODILY HARM,B3,0,Boston,1472149583013,1471943340000,Part Two,413,8,2016/08/23 09:09:00,2016,OAKRIDGE ST,02647,I162068294,Tuesday,THREATS TO DO BODILY HARM,
-71.05349144,42.32614559,0,Medical Assistance,0,03001,DEATH INVESTIGATION,C6,1,Boston,1472335200822,1472200620000,Part Three,914,8,2016/08/26 08:37:00,2016,DR. MICHAEL GAVIN WAY,03001,I162069237,Friday,DEATH INVESTIGATION,
-71.05349144,42.32614559,0,Other,0,02647,THREATS TO DO BODILY HARM,C6,0,Boston,1472335200818,1472233680000,Part Two,914,8,2016/08/26 17:48:00,2016,DR. MICHAEL GAVIN WAY,02647,I162069369,Friday,THREATS TO DO BODILY HARM,
-71.05349144,42.32614559,0,Investigate Person,0,03115,INVESTIGATE PERSON,C6,1,Boston,1472508001047,1472395260000,Part Three,914,8,2016/08/28 14:41:00,2016,DR. MICHAEL GAVIN WAY,03115,I162069917,Sunday,INVESTIGATE PERSON,
-71.05349144,42.32614559,0,Other,0,02647,THREATS TO DO BODILY HARM,C6,0,Boston,1475013600918,1474909440000,Part Two,914,9,2016/09/26 17:04:00,2016,DR. MICHAEL GAVIN WAY,02647,I162078861,Monday,THREATS TO DO BODILY HARM,
-71.05349144,42.32614559,0,Verbal Disputes,0,03301,VERBAL DISPUTE,C6,1,Boston,1477951201641,1477786500000,Part Three,914,10,2016/10/30 00:15:00,2016,DR. MICHAEL GAVIN WAY,03301,I162088764,Sunday,VERBAL DISPUTE,
-71.05349144,42.32614559,0,Fraud,0,01107,FRAUD - IMPERSONATION,C6,1,Boston,1478124001613,1478023920000,Part Two,914,11,2016/11/01 18:12:00,2016,DR. MICHAEL GAVIN WAY,01107,I162089509,Tuesday,FRAUD - IMPERSONATION,
-71.05349144,42.32614559,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,C6,1,Boston,1480024801011,1479901620000,Part Two,914,11,2016/11/23 11:47:00,2016,DR. MICHAEL GAVIN WAY,00802,I162095874,Wednesday,ASSAULT SIMPLE - BATTERY,
-71.09799504,42.34854604,0,Property Lost,0,03201,PROPERTY - LOST,D4,1,Boston,1477605600866,1477492560000,Part Three,623,10,2016/10/26 14:36:00,2016,BEACON ST,03201,I162087754,Wednesday,PROPERTY - LOST,
-71.09799504,42.34854604,0,Other,0,02610,TRESPASSING,D4,0,Boston,1477864801352,1477770300000,Part Two,623,10,2016/10/29 19:45:00,2016,BEACON ST,02610,I162088666,Saturday,TRESPASSING,
-71.09799504,42.34854604,1,Larceny,0,00619,LARCENY ALL OTHERS,D4,1,Boston,1480716000768,1480617660000,Part One,623,12,2016/12/01 18:41:00,2016,BEACON ST,00619,I162098072,Thursday,LARCENY ALL OTHERS,
-71.0692566,42.34449084,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,D4,1,Boston,1479938400808,1479815520000,Part Three,160,11,2016/11/22 11:52:00,2016,DWIGHT ST,03114,I162095601,Tuesday,INVESTIGATE PROPERTY,
-71.0692566,42.34449084,0,Towed,0,03410,TOWED MOTOR VEHICLE,D4,1,Boston,1480888801889,1480760220000,Part Three,160,12,2016/12/03 10:17:00,2016,DWIGHT ST,03410,I162098573,Saturday,TOWED MOTOR VEHICLE,
-71.05230915,42.32283112,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,,1,Boston,1474149601080,1474063320000,Part Three,,9,2016/09/16 22:02:00,2016,,03006,I162075850,Friday,SICK/INJURED/MEDICAL - PERSON,
-71.12115364,42.29299523,1,Vandalism,0,01402,VANDALISM,E5,1,Boston,1473372001637,1473235200000,Part Two,564,9,2016/09/07 08:00:00,2016,WASHINGTON ST,01402,I162073027,Wednesday,VANDALISM,
-71.0549808,42.29455098,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,C11,1,Boston,1475013600918,1474914000000,Part Three,367,9,2016/09/26 18:20:00,2016,TRAIN ST,03114,I162078929,Monday,INVESTIGATE PROPERTY,
-71.0549808,42.29455098,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,C11,1,Boston,1478469600945,1478346420000,Part Three,367,11,2016/11/05 11:47:00,2016,TRAIN ST,03006,I162090678,Saturday,SICK/INJURED/MEDICAL - PERSON,
-71.083158,42.3494205,0,Property Found,0,03207,PROPERTY - FOUND,D4,1,Boston,1477951201640,1477815600000,Part Three,138,10,2016/10/30 08:20:00,2016,NEWBURY ST,03207,I162088768,Sunday,PROPERTY - FOUND,
-71.083158,42.3494205,0,Investigate Person,0,03115,INVESTIGATE PERSON,D4,1,Boston,1479765601753,1479648060000,Part Three,137,11,2016/11/20 13:21:00,2016,NEWBURY ST,03115,I162095038,Sunday,INVESTIGATE PERSON,
-71.083158,42.3494205,0,Fire Related Reports,0,03108,"FIRE REPORT - HOUSE, BUILDING, ETC.",D4,1,Boston,1480024801010,1479863940000,Part Three,137,11,2016/11/23 01:19:00,2016,NEWBURY ST,03108,I162095783,Wednesday,"FIRE REPORT - HOUSE, BUILDING, ETC.",
-71.083158,42.3494205,0,Other,0,02900,VAL - VIOLATION OF AUTO LAW - OTHER,D4,1,Boston,1480197601306,1480071600000,Part Two,137,11,2016/11/25 11:00:00,2016,NEWBURY ST,02900,I162096287,Friday,VAL - VIOLATION OF AUTO LAW - OTHER,
-71.11635102,42.28643443,1,Larceny,0,00619,LARCENY ALL OTHERS,E18,1,Boston,1474322401305,1474191480000,Part One,502,9,2016/09/18 09:38:00,2016,NEPONSET AVE,00619,I162076224,Sunday,LARCENY ALL OTHERS,
-71.09817294,42.27544327,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B3,1,Boston,1472508001045,1472376600000,Part Three,470,8,2016/08/28 09:30:00,2016,ORLANDO ST,03301,I162069847,Sunday,VERBAL DISPUTE,
-71.09817294,42.27544327,1,Aggravated Assault,0,00413,ASSAULT - AGGRAVATED - BATTERY,B3,0,Boston,1472508001044,1472399700000,Part One,470,8,2016/08/28 15:55:00,2016,ORLANDO ST,00413,I162069946,Sunday,ASSAULT - AGGRAVATED - BATTERY,
-71.09817294,42.27544327,0,Investigate Person,0,03115,INVESTIGATE PERSON,B3,1,Boston,1476741601098,1476576240000,Part Three,470,10,2016/10/16 00:04:00,2016,ORLANDO ST,03115,I162084653,Sunday,INVESTIGATE PERSON,
-71.09817294,42.27544327,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B3,1,Boston,1478469600944,1478353560000,Part Three,470,11,2016/11/05 13:46:00,2016,ORLANDO ST,03006,I162090737,Saturday,SICK/INJURED/MEDICAL - PERSON,
-71.09817294,42.27544327,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B3,1,Boston,1478728801134,1478619120000,Part Three,470,11,2016/11/08 15:32:00,2016,ORLANDO ST,03006,I162091649,Tuesday,SICK/INJURED/MEDICAL - PERSON,
-71.09817294,42.27544327,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B3,1,Boston,1480629600738,1480497900000,Part Three,470,11,2016/11/30 09:25:00,2016,ORLANDO ST,03301,I162097615,Wednesday,VERBAL DISPUTE,
-71.09817294,42.27544327,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B3,1,Boston,1480716000768,1480618200000,Part Three,470,12,2016/12/01 18:50:00,2016,ORLANDO ST,03301,I162098091,Thursday,VERBAL DISPUTE,
-71.08670876,42.34977652,0,Towed,0,03410,TOWED MOTOR VEHICLE,D4,1,Boston,1479247200980,1479111540000,Part Three,140,11,2016/11/14 08:19:00,2016,COMMONWEALTH AVE,03410,I162093115,Monday,TOWED MOTOR VEHICLE,
-71.06223825,42.28477931,1,Aggravated Assault,0,00423,ASSAULT - AGGRAVATED,C11,0,Boston,1473458401296,1473309300000,Part One,394,9,2016/09/08 04:35:00,2016,ROWENA ST,00423,I162073093,Thursday,ASSAULT - AGGRAVATED,
-71.06223825,42.28477931,1,Vandalism,0,01402,VANDALISM,C11,1,Boston,1478037601726,1477945620000,Part Two,394,10,2016/10/31 20:27:00,2016,ROWENA ST,01402,I162089231,Monday,VANDALISM,
-71.0678881,42.3437231,1,Vandalism,0,01402,VANDALISM,D4,1,Boston,1478383200909,1478253480000,Part Two,160,11,2016/11/04 09:58:00,2016,SHAWMUT AVE,01402,I162090359,Friday,VANDALISM,
-71.0903464,42.34979403,0,Investigate Person,0,03115,INVESTIGATE PERSON,D4,1,Boston,1477346401875,1477197240000,Part Three,621,10,2016/10/23 04:34:00,2016,MARLBOROUGH ST,03115,I162086773,Sunday,INVESTIGATE PERSON,
-71.0903464,42.34979403,0,Motor Vehicle Accident Response,0,03802,M/V ACCIDENT - PROPERTY �DAMAGE,D4,1,Boston,1479074401675,1478977093000,Part Three,621,11,2016/11/12 18:58:13,2016,MARLBOROUGH ST,03802,I162092781,Saturday,M/V ACCIDENT - PROPERTY �DAMAGE,
-71.05579736,42.33104968,0,Towed,0,03410,TOWED MOTOR VEHICLE,C6,1,Boston,1472767201403,1472640240000,Part Three,194,8,2016/08/31 10:44:00,2016,WOODWARD ST,03410,I162070824,Wednesday,TOWED MOTOR VEHICLE,
-71.05579736,42.33104968,0,Towed,0,03410,TOWED MOTOR VEHICLE,C6,1,Boston,1473285600681,1473159840000,Part Three,194,9,2016/09/06 11:04:00,2016,WOODWARD ST,03410,I162072593,Tuesday,TOWED MOTOR VEHICLE,
-71.06970635,42.27913786,0,Motor Vehicle Accident Response,0,03801,M/V ACCIDENT - OTHER,C11,1,Boston,1476655201024,1476529080000,Part Three,403,10,2016/10/15 10:58:00,2016,WASHINGTON ST,03801,I162084460,Saturday,M/V ACCIDENT - OTHER,
-71.09526425,42.34925805,1,Larceny,0,00619,LARCENY ALL OTHERS,D4,1,Boston,1473372001639,1473243960000,Part One,622,9,2016/09/07 10:26:00,2016,BEACON ST,00619,I162072842,Wednesday,LARCENY ALL OTHERS,
-71.05692998,42.29108353,0,Fire Related Reports,0,03108,"FIRE REPORT - HOUSE, BUILDING, ETC.",C11,1,Boston,1479247200980,1479114900000,Part Three,367,11,2016/11/14 09:15:00,2016,ADAMS ST,03108,I162093113,Monday,"FIRE REPORT - HOUSE, BUILDING, ETC.",
-71.05692998,42.29108353,0,Motor Vehicle Accident Response,0,03802,M/V ACCIDENT - PROPERTY �DAMAGE,C11,1,Boston,1479592801470,1479454920000,Part Three,367,11,2016/11/18 07:42:00,2016,ADAMS ST,03802,I162094344,Friday,M/V ACCIDENT - PROPERTY �DAMAGE,
-71.05692998,42.29108353,0,Verbal Disputes,0,03301,VERBAL DISPUTE,C11,1,Boston,1479852000794,1479756120000,Part Three,366,11,2016/11/21 19:22:00,2016,ADAMS ST,03301,I162095435,Monday,VERBAL DISPUTE,
-71.06122142,42.28572015,1,Vandalism,0,01402,VANDALISM,C11,1,Boston,1477173601718,1477067580000,Part Two,392,10,2016/10/21 16:33:00,2016,ELMER RD,01402,I162086319,Friday,VANDALISM,
-71.10032376,42.34798689,0,Motor Vehicle Accident Response,0,03803,M/V ACCIDENT - PERSONAL INJURY,D4,1,Boston,1473285600679,1473188760000,Part Three,631,9,2016/09/06 19:06:00,2016,BEACON ST,03803,I162072728,Tuesday,M/V ACCIDENT - PERSONAL INJURY,
-71.101763,42.347497,0,Property Related Damage,0,03106,PROPERTY - ACCIDENTAL DAMAGE,D4,1,Boston,1473285600676,1473122640000,Part Three,629,9,2016/09/06 00:44:00,2016,BEACON ST,03106,I162072516,Tuesday,PROPERTY - ACCIDENTAL DAMAGE,
